date,first_name,last_name,subject,joy_score,neutral_score,surprise_score,sadness_score,anger_score,fear_score,disgust_score
2016-01-06 19:53:20,Lucille,Roybal-Allard,Congresswoman Roybal-Allard on DHS Migrant Removal Operations,,0.11050984263420105,,0.09776689857244492,0.037015218287706375,0.6874306201934814,0.0547262467443943
2016-01-06 19:53:20,Mark,Takai,Aloha From the Hill 1/6/16,0.6426485180854797,0.23297670483589172,0.09634415805339813,0.005785676185041666,0.016004696488380432,,
2016-01-07 12:33:20,Charles,Rangel,My last year serving you,0.7385923862457275,0.16069503128528595,0.0785154476761818,0.013436196371912956,0.005518515128642321,,
2016-01-07 12:33:20,John,Sarbanes,Constituent Services,0.017410092055797577,0.9462997913360596,0.010824983939528465,0.01366818230599165,,0.004587990697473288,
2016-01-07 12:33:20,Bill,Foster,Reducing gun violence,0.03925713151693344,0.9084136486053467,,,0.014699224382638931,0.01402799692004919,0.009794325567781925
2016-01-07 12:33:20,Jim,Cooper,"Top 10 at 10: Wednesday, January 7",0.05911991745233536,0.8220851421356201,0.09965460002422333,0.008347309194505215,0.005197301506996155,,
2016-01-07 15:20:00,Katherine,Clark,It's Congress' turn to act on gun violence ,,0.47092100977897644,,0.07921768724918365,0.21465998888015747,0.19588391482830048,0.021583981812000275
2016-01-07 15:20:00,Charles,Rangel,Quick Survey on My Last Year Serving You,0.7169055938720703,0.16991688311100006,0.0925225242972374,0.01023885328322649,0.007041103206574917,,
2016-01-07 15:20:00,Donald,Beyer,We Must Do More,0.20590995252132416,0.669590950012207,0.02584746852517128,,0.04536570981144905,0.02504415065050125,
2016-01-07 15:20:00,Ann,Kuster,Reflecting on 2015 and Looking Ahead,0.0676284059882164,0.31569695472717285,0.027659395709633827,0.008114395663142204,,0.5728486180305481,
2016-01-07 18:06:40,Suzan,DelBene,A quick update,0.09284211695194244,0.19577696919441223,0.008116761222481728,0.011318108066916466,,0.6824654936790466,
2016-01-07 18:06:40,Niki,Tsongas,Congress in your Inbox,0.21627582609653473,0.668297290802002,0.05992898717522621,0.04075779765844345,0.0076119680888950825,,
2016-01-08 10:46:40,Sam,Farr,Attention Korean War Veterans,0.3078116178512573,0.6021588444709778,0.05874903127551079,0.014511410146951675,,0.005761672742664814,
2016-01-08 10:46:40,David,Cicilline,Ending Gun Violence,0.7227432131767273,0.06982599198818207,0.028054706752300262,0.16608020663261414,,0.007119222544133663,
2016-01-08 13:33:20,Ted,Lieu,Advisory: January 13 public meeting on safety concerns at Southern California refinery,,0.6111431121826172,0.03132984787225723,0.05886594578623772,0.08544377982616425,0.18499471247196198,
2016-01-08 16:20:00,Charles,Rangel,My Final Year Just Started,0.08293597400188446,0.48548007011413574,,0.038909200578927994,0.10238457471132278,0.24571523070335388,
2016-01-08 16:20:00,Ami,Bera,Important announcement:,0.07833372801542282,0.13373352587223053,0.01904960162937641,0.005192080046981573,,0.7573816180229187,
2016-01-08 19:06:40,Lucille,Roybal-Allard,Winter in Review,0.21496954560279846,0.7064576148986816,0.056002020835876465,0.011723296716809273,0.0055700805969536304,,
2016-01-08 19:06:40,Steve,Cohen,Fighting to Preserve the Affordable Care Act and Planned Parenthood,0.6847457885742188,0.1889275312423706,0.02965216152369976,0.05478159338235855,,0.025082794949412346,
2016-01-08 19:06:40,Nancy,Pelosi,"New Year, Old Ideas",0.007683362811803818,,0.007945522665977478,0.10282215476036072,0.07450447976589203,0.8001859188079834,
2016-01-08 19:06:40,Raul,Ruiz,Welcoming in the New Year,0.09915994852781296,0.8241128325462341,0.026068946346640587,0.030544860288500786,,0.012266240082681179,
2016-01-08 21:53:20,Michael,Capuano,E-Update Rep. Capuano,0.009065925143659115,0.42655041813850403,0.012363090179860592,0.010460719466209412,0.5311546921730042,,
2016-01-08 21:53:20,Collin,Peterson,Rep. Peterson's Newsletter 1-8-2016,0.42419329285621643,0.4775080382823944,0.028522511944174767,0.054292745888233185,,0.008184900507330894,
2016-01-08 21:53:20,Gregorio,Sablan,"e-Newsletter - Friday, January 8, 2016",,0.07994450628757477,0.05238911509513855,0.561890721321106,0.016196630895137787,0.27819254994392395,
2016-01-09 09:00:00,Steve,Israel,Time to Pass on the Torch,0.6829054355621338,0.23049432039260864,0.03286014497280121,0.04168153926730156,,0.006104751490056515,
2016-01-10 10:00:00,Pete,Aguilar,A Look Back,0.12412401288747787,0.8157117366790771,0.03129184991121292,0.013327484019100666,0.007270320784300566,,
2016-01-10 12:46:40,Joaquin,Castro,Capitol Hill Update from Congressman Castro,0.05483510345220566,0.3480689823627472,,0.2789880335330963,0.027859317138791084,0.2437111884355545,
2016-01-10 15:33:20,Brad,Ashford,Reporting to you,0.015625931322574615,0.9389621615409851,0.021204713732004166,0.01647067256271839,,,0.0028871993999928236
2016-01-10 18:20:00,Henry,Cuellar,Congressman Henry Cuellar's Congressional Report for January 10,0.11749760061502457,0.8329848647117615,0.021509910002350807,0.01810038462281227,0.003941219765692949,,
2016-01-11 11:00:00,Jim,Cooper,"Top 10 at 10: Monday, January 11",0.014072969555854797,0.9125840663909912,0.046257324516773224,0.013865310698747635,,0.006806389428675175,
2016-01-11 11:00:00,Patrick,Murphy,What do YOU want to hear from POTUS?,0.032661572098731995,0.9315975308418274,0.018804388120770454,0.009579884819686413,0.00284352689050138,,
2016-01-11 13:46:40,Derek,Kilmer,Progress with your help,0.6263467669487,0.249208465218544,0.10507983714342117,,0.008824598975479603,,0.005407815333455801
2016-01-11 13:46:40,Richard,Nolan,Stop illegal paper dumping,,0.32293564081192017,,0.4617493450641632,0.0805506631731987,0.036987923085689545,0.07244701683521271
2016-01-11 13:46:40,Raúl,Grijalva,Here to Serve You: Priorities for 2016 ,0.016619287431240082,0.9252418279647827,0.012537606991827488,0.01728500984609127,,0.01801399327814579,
2016-01-11 13:46:40,Raúl,Grijalva,Here to Serve You: Priorities for 2016 ,0.016619287431240082,0.9252418279647827,0.012537606991827488,0.01728500984609127,,0.01801399327814579,
2016-01-11 16:33:20,Gene,Green,Town Hall Meetings and Events,0.02698957733809948,0.9057124257087708,0.04633118212223053,0.009952603839337826,,0.0047056530602276325,
2016-01-11 16:33:20,Chaka,Fattah,"Capitol Hill Update - Transit Commuters Benefit, New Mentoring Funding, Gun Control",0.43726208806037903,0.41576308012008667,0.10446129739284515,0.026706941425800323,,0.00721222348511219,
2016-01-11 16:33:20,Alan,Lowenthal,"Congressman Lowenthal eNewsletter 'The 47th Flyer' - Jan. 11 - Congressional Priorities, Small Business, Scouts",,0.2678234577178955,0.027988851070404053,0.0070513333193957806,0.02951788529753685,0.6567985415458679,
2016-01-11 19:20:00,Eleanor,Norton,"e-Newsletter-Monday, January 11, 2016",0.468982070684433,0.41218432784080505,0.0923362746834755,0.007886364124715328,0.010984020307660103,,
2016-01-11 19:20:00,Theodore,Deutch,Official Congressional Survey,0.11070843040943146,0.7503604292869568,0.11151638627052307,0.007196957245469093,0.01561594009399414,,
2016-01-12 00:53:20,Terri,Sewell,Guide to Grants Issue 248- Jan 11 2016,,0.9082165956497192,0.05984607711434364,0.008939908817410469,0.009447497315704823,,0.005426032934337854
2016-01-12 09:13:20,John,Carney,Let's Talk,0.95211261510849,0.025858905166387558,0.015364601276814938,0.003391957376152277,0.0017034701304510236,,
2016-01-12 12:00:00,Jim,Cooper,"Top 10 at 10: Tuesday, January 12",,0.06887795031070709,0.008184149861335754,0.0071790521033108234,0.0060737826861441135,0.9032975435256958,
2016-01-12 14:46:40,Steve,Israel,Advice to My Successor,0.05318218469619751,0.7212502360343933,,0.18828831613063812,0.009942607954144478,,0.015496674925088882
2016-01-12 17:33:20,Daniel,Kildee,What Do You Want to Hear Tonight?,0.012483338825404644,0.9176721572875977,0.02206367813050747,0.03485661372542381,0.00503939762711525,,
2016-01-12 17:33:20,Paul,Tonko,"Federal Grant Opportunities - January 12, 2016",0.007349039427936077,0.9432926177978516,0.023446764796972275,0.00823886226862669,,0.00834365002810955,
2016-01-12 20:20:00,Ami,Bera,The State of our Union:,0.027050256729125977,0.9317643046379089,0.00927178468555212,0.01438117679208517,0.007830883376300335,,
2016-01-12 20:20:00,Betty,McCollum,A Message on the State of the Union,0.037191249430179596,0.9286691546440125,0.011064435355365276,0.005695114377886057,0.008800595067441463,,
2016-01-12 23:06:40,Eric,Swalwell,The State of our Union is…,0.12258009612560272,0.7921960949897766,0.029575718566775322,0.024393156170845032,,0.02367139793932438,
2016-01-13 10:13:20,Filemon,Vela,A Special Update from Congressman Filemon Vela,0.11310229450464249,0.728858232498169,0.11465566605329514,0.027348052710294724,0.008609664626419544,,
2016-01-13 10:13:20,Ron,Kind,SHARE YOUR THOUGHTS RE: POTUS ACTION ON GUNS ,,0.8652498126029968,0.02501114457845688,0.04947521910071373,0.013348938897252083,0.03501547873020172,
2016-01-13 10:13:20,Kathy,Castor,"State of the Union is ""Resilient"" - Let's Continue the Progress In Tampa Bay: Job Fairs & Opportunities",0.7154073119163513,0.19885140657424927,0.017551835626363754,0.05193333700299263,,,0.00822499394416809
2016-01-13 10:13:20,Jim,Cooper,"Top 10 at 10: Wednesday, January 13",0.03378429636359215,0.6216183304786682,0.05590686574578285,0.25677138566970825,,0.018206335604190826,
2016-01-13 10:13:20,Brad,Sherman,Questionnaire & Town Hall Invite,,0.029507849365472794,0.002780275186523795,0.003211623290553689,0.0033647622913122177,0.957261860370636,
2016-01-13 13:00:00,Sam,Farr,Attention Korean War Veterans,,0.5656794905662537,0.012274532578885555,0.34898000955581665,0.025647668167948723,,0.034282248467206955
2016-01-13 15:46:40,Louise,Slaughter,Let's Cure Cancer ,0.6059538125991821,0.3300055265426636,0.02329571358859539,0.02312856912612915,,0.006735378876328468,
2016-01-13 15:46:40,Brian,Higgins,Looking Back As We Move Forward,0.014383099973201752,0.27570921182632446,0.009254341013729572,0.00681806355714798,,0.6861608624458313,
2016-01-13 15:46:40,Al,Green,Congressman Al Green's Statement on the State of the Union,,0.906393826007843,0.025506626814603806,0.03335804119706154,0.007282537408173084,0.01723693311214447,
2016-01-13 15:46:40,Nita,Lowey,News from Nita: Helping residents in the Lower Hudson Valley,0.5416353344917297,0.3673638701438904,0.025063160806894302,0.04394344985485077,0.012833972461521626,,
2016-01-13 15:46:40,Steny,Hoyer,Congressman Hoyer Responds to President Obama's Final State of the Union Address,0.06340989470481873,0.8868473172187805,0.012747359462082386,0.017691219225525856,0.007932736538350582,,
2016-01-13 15:46:40,Ann,Kuster,Putting a Face on Addiction,0.060277700424194336,0.5114459991455078,0.04370563477277756,0.28923362493515015,,0.0818348377943039,
2016-01-13 15:46:40,Brian,Higgins,CORRECTION: Looking Back As We Move Forward,0.010452918708324432,0.26363831758499146,0.011239196173846722,0.006097003351897001,,0.7008134722709656,
2016-01-13 15:46:40,Brad,Ashford,State of the Union,0.3051512837409973,0.6567755937576294,0.015719208866357803,0.009020787663757801,0.006431133486330509,,
2016-01-13 18:33:20,Tulsi,Gabbard,Happy New Year!,0.2385622262954712,0.39742252230644226,0.02682512439787388,0.12483485788106918,,0.18825386464595795,
2016-01-13 18:33:20,Elizabeth,Esty,Reflections on the State of our Union,0.17687499523162842,0.7298420667648315,0.01100203488022089,0.015527088195085526,,0.051102422177791595,
2016-01-13 18:33:20,Suzan,DelBene,A quick update,,0.04144767299294472,0.0025380731094628572,0.006228290032595396,0.00548306992277503,0.9408240914344788,
2016-01-13 18:33:20,Mark,Takai,the country that cures cancer one and for all,0.7457528114318848,0.2079223394393921,0.026219602674245834,0.006914969999343157,,0.006556078791618347,
2016-01-13 18:33:20,Henry,Johnson,Congressman Hank Johnson on SOTU and Combating Terrorism,0.06053951382637024,0.7896552681922913,0.015833457931876183,0.052753470838069916,,0.06715255975723267,
2016-01-13 21:20:00,Jerry,McNerney,"Join me for a Get Covered, Contra Costa Health Care Event: January 16th",0.07662132382392883,0.8260409832000732,0.07034914940595627,0.009716062806546688,,0.008145569823682308,
2016-01-13 21:20:00,Alma,Adams,State of the Union,0.3650597035884857,0.5740588307380676,0.014597085304558277,0.015755092725157738,0.013404538854956627,,
2016-01-13 21:20:00,Albio,Sires,Last Week in Washington,,0.07813327759504318,,0.05817487835884094,0.6728474497795105,0.155083566904068,0.01853802055120468
2016-01-14 05:40:00,Lois,Capps,What are your priorities?,0.022037047892808914,0.8699259161949158,0.029899634420871735,0.0547553226351738,,0.014881237410008907,
2016-01-14 11:13:20,Jim,Cooper,"Top 10 at 10: Thursday, January 14",0.005928730592131615,0.9465306401252747,0.031335894018411636,0.004458815790712833,0.005001474637538195,,
2016-01-14 14:00:00,Charles,Rangel,New Year Townhall 1/19,0.008189534768462181,0.9297954440116882,0.025419101119041443,0.009645272977650166,,0.01563374139368534,
2016-01-14 14:00:00,Ed,Perlmutter,Lakewood Telephone Town Hall,0.007652280852198601,0.9371981024742126,0.007078114431351423,0.02673637680709362,,0.009076322428882122,
2016-01-14 14:00:00,Tammy,Duckworth,Giving Back to our Country and Community,0.8045023679733276,0.16380053758621216,0.013788478448987007,0.008804656565189362,,0.004283977672457695,
2016-01-14 16:46:40,David,Loebsack,A Day of Service,0.12600171566009521,0.8119675517082214,0.03504689410328865,0.012395079247653484,0.006454481277614832,,
2016-01-14 22:20:00,Lucille,Roybal-Allard,Fighting for the Needs of Immigrants,0.004631280433386564,0.039948176592588425,,0.011877256445586681,0.019200999289751053,0.9181968569755554,
2016-01-14 22:20:00,John,Sarbanes,Communications Blackout,0.013889847323298454,0.9478262066841125,0.00831742212176323,0.016025889664888382,0.005339908413589001,,
2016-01-15 09:26:40,Lois,Capps,Fixing the VA,,0.3210987448692322,,0.1588955819606781,0.1394432634115219,0.3298187255859375,0.03188098967075348
2016-01-15 12:13:20,Jim,Cooper,"Top 10 at 10: Friday, January 15",0.008787702769041061,0.8644258379936218,0.04864870011806488,0.030402401462197304,,0.03854724392294884,
2016-01-15 12:13:20,David,Cicilline,Honoring Dr. Martin Luther King Jr.,0.275035560131073,0.34850138425827026,0.01558871753513813,0.31931546330451965,,0.02955053001642227,
2016-01-15 12:13:20,Kyrsten,Sinema,PASSED: No Raise for Congress,0.0096071045845747,0.8902503252029419,0.019081545993685722,0.02401556633412838,0.04567863047122955,,
2016-01-15 12:13:20,Chaka,Fattah,2016 State of the Union,0.031849294900894165,0.8958582878112793,0.02756899781525135,0.020370541140437126,,0.017842769622802734,
2016-01-15 15:00:00,Beto,O’Rourke,Join me at my next town hall meeting,0.4855521619319916,0.45073598623275757,0.027814896777272224,0.016376296058297157,,0.010431190952658653,
2016-01-15 15:00:00,Emanuel,Cleaver,EC From DC: Fixing Our Politics,,0.7431080937385559,,0.09163619577884674,0.030789563432335854,0.026937972754240036,0.0862635001540184
2016-01-15 15:00:00,Charles,Rangel,With the same enthusiasm and optimism,0.48372578620910645,0.4572889804840088,0.03431374207139015,0.01170159038156271,,0.006485762540251017,
2016-01-15 17:46:40,Nancy,Pelosi,#ThanksObama,0.003158934647217393,,0.0024283535312861204,0.006156104151159525,0.005834730342030525,0.9802462458610535,
2016-01-15 17:46:40,Henry,Johnson,Honoring Dr. Martin Luther King Jr.,0.18428726494312286,0.775350034236908,0.013168472796678543,0.009187421761453152,0.008950578048825264,,
2016-01-15 17:46:40,Al,Green,Congressman Al Green's Statement on the U.S. Departments of Education and Health and Human Services' New Initiative Supporting Healthy Students and Communities ,0.017687687650322914,0.8908981680870056,0.042160894721746445,0.029620926827192307,,0.011236881837248802,
2016-01-15 17:46:40,Beto,O’Rourke,Correction: Join me at my next town hall meeting,0.2694804072380066,0.659440815448761,0.03100132942199707,0.022573698312044144,,0.007948777638375759,
2016-01-15 17:46:40,José,Serrano,"The Serrano Report - January 15, 2016",0.17147251963615417,0.3472040593624115,,,0.1857190877199173,0.23027098178863525,0.02973129227757454
2016-01-15 17:46:40,Loretta,Sanchez,Honoring Martin Luther King Jr. Day,0.15886835753917694,0.7821648120880127,0.036009326577186584,0.008415987715125084,0.007317115552723408,,
2016-01-15 17:46:40,Steve,Cohen,Remembering Frances Hooks,,0.1079227402806282,0.042202871292829514,0.37824732065200806,,0.3445073068141937,0.09162289649248123
2016-01-15 20:33:20,Joe,Courtney,Standing up for Willington residents,,0.5574858784675598,0.018825365230441093,0.05970044434070587,0.027473360300064087,0.3170620799064636,
2016-01-15 20:33:20,Michael,Capuano,E-Update Rep. Capuano,0.012807812541723251,0.6553027033805847,0.03736276179552078,0.24240531027317047,,0.035003822296857834,
2016-01-15 20:33:20,Collin,Peterson,Rep. Peterson's Newsletter 1-15-2016,0.12103017419576645,0.7912043333053589,0.01763475313782692,0.03440861776471138,0.013702265918254852,,
2016-01-15 23:20:00,Gregorio,Sablan,"e-Newsletter - Friday, January 15, 2016",0.1990082859992981,0.7276760935783386,0.051859334111213684,0.009833825752139091,0.005429526790976524,,
2016-01-15 23:20:00,Gregorio,Sablan,"e-Newsletter - Friday, January 15, 2016",0.14275583624839783,0.7755542397499084,0.06017500162124634,0.010128285735845566,0.006121370010077953,,
2016-01-16 10:26:40,Jackie,Speier,Jackie's Reading Picks,0.06494355201721191,0.42503878474235535,0.0901646763086319,0.15646246075630188,,0.1901824027299881,
2016-01-17 14:13:20,Joaquin,Castro,Capitol Hill Update from Congressman Castro,0.09439495205879211,0.42586714029312134,,,0.2159900665283203,0.1945429891347885,0.04963907599449158
2016-01-17 14:13:20,Diana,DeGette,Our Colorado Values,0.22289671003818512,0.34651127457618713,0.058100953698158264,0.29524242877960205,,0.06057659164071083,
2016-01-17 17:00:00,Raul,Ruiz,Honoring Dr. Martin Luther King Jr.'s Legacy,0.00822027400135994,0.9424218535423279,0.008376246318221092,0.02168584242463112,,0.011967450380325317,
2016-01-18 09:40:00,Grace,Meng,Civil Rights in Our Time,,0.10000776499509811,0.0282503180205822,0.4574681520462036,0.00985047873109579,0.3910815119743347,
2016-01-18 12:26:40,David,Cicilline,Do More to Fulfill Dr. King's Dream,0.05161404237151146,0.9170746803283691,0.010201210156083107,0.0061915237456560135,0.008741553872823715,,
2016-01-18 15:13:20,John,Lewis,"Capitol Connector: Dr. King's Birthday, State of the Union",0.17105552554130554,0.6362431049346924,0.03603142127394676,,0.016018282622098923,0.12914946675300598,
2016-01-18 15:13:20,Mark,Takai,Honoring MLK,0.1756337285041809,0.6279386878013611,0.15245606005191803,0.019713424146175385,,0.013182243332266808,
2016-01-18 15:13:20,Nancy,Pelosi,Honoring His Dream,,0.8056305646896362,,0.01817646063864231,0.07110053300857544,0.021904170513153076,0.06338347494602203
2016-01-19 07:53:20,Paul,Tonko,tell me what you think,0.06762959808111191,0.6454958915710449,0.0150705361738801,0.010014855302870274,,0.2503340244293213,
2016-01-19 10:40:00,Charles,Rangel,See you tonight! ,0.03463805094361305,0.873978316783905,0.03927573189139366,0.01558145321905613,,0.019468504935503006,
2016-01-19 10:40:00,Jim,Cooper,"Top 10 at 10: Tuesday, January 19",,0.5047956705093384,0.03266381472349167,0.07897305488586426,,0.3219248354434967,0.03186682611703873
2016-01-19 10:40:00,Donald,Norcross,Rep. Norcross' Fight for $15/Hour Federal Minimum Wage,,0.6440544128417969,0.016642609611153603,0.17155753076076508,0.060326144099235535,0.0834229364991188,
2016-01-19 13:26:40,Beto,O’Rourke,REMINDER: Join me at my next town hall meeting,0.3328390121459961,0.598023533821106,0.03487474471330643,0.013931536115705967,,0.010265774093568325,
2016-01-19 16:13:20,Sander,Levin,Michigan Lawmakers Call for Federal Aid for Flint,,0.5347588062286377,0.013501367531716824,0.05758938193321228,0.04294735938310623,0.3330937623977661,
2016-01-19 16:13:20,Alma,Adams,Congressional App Challenge Update-New Deadline,0.3892935514450073,0.5084729790687561,0.06974524259567261,0.01030504610389471,0.012797966599464417,,
2016-01-19 16:13:20,Richard,Nolan,Keep Rebuilding America,0.012902780435979366,0.1317867487668991,,0.12292665243148804,,0.7037079334259033,0.013844268396496773
2016-01-19 19:00:00,Al,Green,Congressman Al Green Hosts Successful CFPB Town Hall Meeting With Special Guest Director Richard Cordray,0.32837268710136414,0.5337745547294617,0.02221403643488884,0.009914609603583813,,0.09047895669937134,
2016-01-19 19:00:00,Mark,DeSaulnier,Congressman DeSaulnier Hosts Mobile District Office Hours in Moraga,0.16103754937648773,0.6726970672607422,0.12566310167312622,,0.011577235534787178,0.01921575888991356,
2016-01-19 19:00:00,Earl,Blumenauer,"Malheur National Wildlife Refuge Occupiers Need to Leave, and Now",,0.02271585911512375,0.005196716636419296,,0.5728765726089478,0.25059425830841064,0.14221949875354767
2016-01-20 00:33:20,Terri,Sewell,Guide to Grants Issue 249- Jan 19 2016 (2),,0.902576744556427,0.06133018806576729,0.008819910697638988,0.011882354505360126,,0.006405157502740622
2016-01-20 11:40:00,Jim,Cooper,"Top 10 at 10: Wednesday, January 20",0.0048024533316493034,0.8579950928688049,0.06694557517766953,0.05360723286867142,0.007579944096505642,,
2016-01-20 11:40:00,Brad,Sherman,January Town Hall Meeting,0.016301825642585754,0.8865296840667725,0.024216502904891968,0.027730168774724007,,0.03357560932636261,
2016-01-20 14:26:40,Sanford,Bishop,Reflecting on 2015,0.24056066572666168,0.7114107012748718,0.012739408761262894,0.016180196776986122,,,0.00764799490571022
2016-01-20 17:13:20,Mark,DeSaulnier,By The Numbers: Gun Violence Prevention ,,0.6147933602333069,0.10081449896097183,0.07229341566562653,0.04199554771184921,0.15224145352840424,
2016-01-20 20:00:00,Xavier,Becerra,You're Invited: Join Civil Rights Icon Rep. John Lewis,0.21873153746128082,0.697883665561676,0.04262331500649452,0.008938070386648178,,0.01686103269457817,
2016-01-21 09:53:20,Suzan,DelBene,A quick update,0.0027564680203795433,0.053556621074676514,,0.004973792005330324,0.0037249550223350525,0.930656909942627,
2016-01-21 09:53:20,Debbie,Wasserman Schultz,Our Progress under President Obama,0.01338741835206747,0.8967610001564026,0.009710895828902721,,0.027158504351973534,0.034791249781847,
2016-01-21 09:53:20,Chaka,Fattah,Join Congressman Fattah for a Telephone Town Hall on January 26,0.011698845773935318,0.862792432308197,0.028209637850522995,0.0320383682847023,,0.05286385118961334,
2016-01-21 09:53:20,Louise,Slaughter,On Gun Violence,,0.44383299350738525,,0.2590504586696625,0.04595855623483658,0.19147160649299622,0.03668474778532982
2016-01-21 09:53:20,David,Scott,A New Year in Congress,,0.6755971312522888,0.05103372037410736,0.1285109519958496,0.0328543484210968,0.0983615443110466,
2016-01-21 12:40:00,Jim,Cooper,"Top 10 at 10: Thursday, January 21",,0.38422465324401855,0.05779648199677467,0.5003601908683777,,0.02980377897620201,0.009660164825618267
2016-01-21 12:40:00,Adam,Smith,IRS Assistance During the 2016 Tax Season,0.005934947170317173,0.9537065029144287,0.011594370938837528,0.012044934555888176,,0.009048942476511002,
2016-01-21 12:40:00,Steve,Cohen,Congress On Your Corner CANCELLED Tomorrow,,0.13650423288345337,0.01707571931183338,0.8228071928024292,0.009256969206035137,,0.006055502220988274
2016-01-21 12:40:00,Donald,Payne,Important Survey on 2016 Priorities,0.19000841677188873,0.7690234780311584,0.016550853848457336,0.008130794391036034,,0.006116162985563278,
